CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
720521808,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,19,25662,1515,1484,36
718136283,Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,36,22103,1515,1541,29
778855383,Existing Customer,36,F,5,High School,Married,Less than $40K,17,1438.3,0,1975,40
818926833,Existing Customer,34,F,3,College,Married,$40K - $60K,29,2000,0,1944,42
721217283,Existing Customer,27,M,0,Graduate,Single,$120K +,17,8713,1354,2094,36
717167283,Existing Customer,49,F,5,Unknown,Divorced,Less than $40K,36,9165,0,1846,56
713371233,Existing Customer,43,F,1,Graduate,Married,Less than $40K,31,11583,631,3320,55
778426608,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,32,1438.3,702,1805,53
710944608,Existing Customer,39,M,3,Graduate,Unknown,$80K - $120K,31,8434,2222,1414,27
718444233,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,25,9791,1311,1649,59
771099183,Existing Customer,37,F,2,Graduate,Single,Less than $40K,24,8444,1945,2497,74
770241333,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,43,2228,1003,2104,44
772155108,Existing Customer,62,F,0,High School,Married,Less than $40K,51,1438.3,0,1445,38
798796233,Existing Customer,37,F,3,High School,Married,$40K - $60K,31,1586,1038,1724,24
815472108,Existing Customer,42,M,3,High School,Single,$40K - $60K,37,2247,1045,1300,31
769145733,Existing Customer,36,M,3,Graduate,Single,$60K - $80K,30,2789,1584,2688,60
783364233,Existing Customer,59,M,0,Graduate,Married,$40K - $60K,53,4241,0,1798,45
772236108,Existing Customer,40,F,1,Graduate,Married,Unknown,29,8398,1892,1489,29
715640358,Existing Customer,43,M,3,High School,Single,$40K - $60K,36,4112,768,1334,40
713529858,Existing Customer,29,M,2,Graduate,Divorced,$40K - $60K,22,15578,1383,2492,71
715684308,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,36,4008,1636,1395,43
709451508,Existing Customer,63,F,1,High School,Married,Unknown,50,12766,0,1191,28
709204158,Existing Customer,36,F,2,Post-Graduate,Single,Less than $40K,24,3438,1129,2331,56
713182458,Existing Customer,53,M,4,High School,Married,$80K - $120K,43,16692,2446,1288,29
710624658,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,36,4066,1639,3040,56
716355783,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,30,13080,0,1999,44
716793108,Existing Customer,26,M,0,College,Single,Less than $40K,36,1934,1070,2334,61
716162583,Existing Customer,45,F,0,Unknown,Single,Less than $40K,36,3230,2517,1931,57
714051033,Existing Customer,55,F,0,Graduate,Married,Less than $40K,36,3615,1699,1967,40
715007583,Existing Customer,61,F,0,Unknown,Unknown,Unknown,36,1801,0,3193,62
719139558,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,36,2665,1567,2514,64
794632308,Existing Customer,40,M,4,Graduate,Married,$60K - $80K,25,28822,2517,1504,35
770662383,Existing Customer,38,M,2,Graduate,Single,$40K - $60K,24,14632,1158,1399,36
714787383,Existing Customer,32,F,0,College,Married,Unknown,36,6715,1314,1731,41
714700158,Existing Customer,53,M,2,Unknown,Married,$60K - $80K,46,6658,1761,1309,40
710581758,Existing Customer,52,F,2,Graduate,Single,$40K - $60K,44,3360,1219,1309,30
720497958,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,14,14853,0,1800,41
720920058,Existing Customer,38,M,2,Graduate,Married,$60K - $80K,25,4800,1212,2935,62
710872233,Existing Customer,27,M,0,Unknown,Single,$40K - $60K,17,4610,0,2280,49
709855608,Existing Customer,46,F,4,High School,Married,Less than $40K,36,1438.3,981,1114,33
815484783,Existing Customer,57,M,0,Uneducated,Single,$60K - $80K,42,8377,1211,1797,44
771602883,Existing Customer,42,M,3,High School,Single,$80K - $120K,30,4147,1719,1776,44
755953308,Existing Customer,62,F,0,Post-Graduate,Married,$40K - $60K,55,2644,2207,1194,30
758408883,Existing Customer,37,F,1,Graduate,Unknown,$40K - $60K,30,13355,1631,1921,37
717940008,Existing Customer,57,F,2,Unknown,Divorced,$40K - $60K,36,3251,1887,3228,67
720917808,Existing Customer,35,M,2,High School,Single,$40K - $60K,36,2100,950,2623,74
812801958,Existing Customer,55,F,1,Unknown,Married,Less than $40K,50,3566,1401,2425,54
714997683,Existing Customer,56,F,4,Graduate,Married,Unknown,49,14915,1111,1388,35
709379283,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,27,13003,0,1697,40
711840408,Existing Customer,64,M,0,College,Married,Less than $40K,55,2492,1424,1375,30
785328408,Existing Customer,37,F,4,Graduate,Married,Less than $40K,31,1758,1180,2013,41
719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,23,5510,1604,1995,53
715528983,Existing Customer,46,M,5,Uneducated,Divorced,$60K - $80K,36,17196,1646,1466,41
720254883,Existing Customer,65,F,0,High School,Married,$40K - $60K,46,5877,1697,2494,58
811980858,Existing Customer,36,M,0,Graduate,Married,$60K - $80K,31,7667,0,1501,35
711330408,Existing Customer,35,F,2,College,Married,$40K - $60K,24,2939,1865,2077,47
718465458,Existing Customer,49,M,1,Unknown,Single,$80K - $120K,31,5898,1348,1002,21
710616183,Existing Customer,46,F,3,Uneducated,Single,Unknown,33,19995,0,1879,34
714580158,Existing Customer,26,M,0,Post-Graduate,Married,$40K - $60K,36,2773,2080,3567,73
710798883,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,44,3323,2310,1599,47
720511608,Existing Customer,38,F,0,Graduate,Married,Unknown,28,16049,799,1989,33
708913233,Existing Customer,37,M,1,High School,Married,$40K - $60K,28,3601,1236,1802,34
788038383,Existing Customer,33,F,3,Graduate,Married,Less than $40K,25,2307,1385,2440,48
719905908,Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,36,3742,1175,1505,31
807044958,Existing Customer,34,M,3,High School,Married,$40K - $60K,29,2937,869,2171,45
719514783,Existing Customer,39,F,3,Post-Graduate,Unknown,Unknown,26,3209,2517,1292,37
787643658,Existing Customer,59,M,0,Graduate,Married,$60K - $80K,53,12554,2169,1422,30
779138883,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,34,4702,0,1673,44
708173433,Existing Customer,26,F,1,Unknown,Single,$40K - $60K,14,5645,2324,2482,57
778401033,Existing Customer,32,M,0,High School,Married,$60K - $80K,13,14308,1889,1659,39
711048783,Existing Customer,41,M,4,Doctorate,Married,$80K - $120K,29,33405,0,1345,34
721415658,Existing Customer,39,F,1,Graduate,Married,$40K - $60K,27,2700,2220,2901,59
717961458,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,37,2934,2381,3396,64
718563483,Existing Customer,30,M,2,Unknown,Divorced,$120K +,14,1548,0,2611,64
717128283,Existing Customer,40,F,3,High School,Unknown,Less than $40K,36,5525,2409,2305,33
718068933,Existing Customer,36,F,3,Uneducated,Single,Less than $40K,36,5750,1521,2155,61
718623783,Existing Customer,56,M,2,College,Married,$120K +,36,27157,1547,1535,38
716565258,Existing Customer,37,M,3,Doctorate,Single,$80K - $120K,36,12830,0,2526,54
712505658,Existing Customer,51,F,4,Unknown,Single,Less than $40K,41,5530,1999,1766,45
792565908,Existing Customer,36,F,2,Uneducated,Single,Less than $40K,30,2684,1474,2346,51
709267308,Existing Customer,62,M,1,Graduate,Married,$80K - $120K,49,2437,1400,1651,32
710035008,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,24,3827,1397,2491,64
790082508,Existing Customer,42,M,4,High School,Single,$120K +,35,34516,1658,2935,65
716866308,Existing Customer,38,M,2,High School,Married,$60K - $80K,33,5940,1101,1872,34
718346658,Existing Customer,50,F,2,Graduate,Married,Less than $40K,37,1963,1357,1861,51
824157858,Existing Customer,58,M,3,Graduate,Married,$80K - $120K,54,18713,1022,1524,42
709735008,Existing Customer,35,M,2,High School,Married,$80K - $120K,22,3023,1435,1920,34
814593858,Existing Customer,58,M,3,High School,Single,$120K +,53,6103,1798,1468,34
718416858,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,34,10607,2517,1903,40
710307933,Existing Customer,32,F,0,College,Single,Less than $40K,24,2917,2517,2471,60
715870758,Existing Customer,35,M,4,Graduate,Married,$120K +,30,34516,1018,2350,55
713819283,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,42,25197,2517,3002,58
710424408,Existing Customer,63,M,2,Graduate,Married,Less than $40K,36,2743,1815,1210,25
709493283,Existing Customer,42,M,2,Unknown,Single,$120K +,32,4111,1233,1289,36
712489158,Existing Customer,36,F,0,Uneducated,Single,Unknown,18,3667,948,2781,59
719013108,Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,33,3178,1800,4605,86
717769008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,36,11444,1278,2493,44
709986633,Existing Customer,29,M,1,High School,Married,$40K - $60K,36,1438.3,0,2144,41
721062408,Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,34,6387,1597,1294,26
771349458,Existing Customer,33,M,2,Graduate,Married,$40K - $60K,20,5657,1792,1914,46
780557658,Existing Customer,63,F,0,Uneducated,Married,Unknown,54,11827,0,1395,37
771441558,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,37,2608,1589,2073,47
756409758,Existing Customer,44,F,2,Graduate,Married,Less than $40K,37,3203,2076,1433,38
720009558,Existing Customer,33,F,2,College,Single,Unknown,36,34516,1540,2574,72
778885158,Existing Customer,57,M,3,Uneducated,Married,$80K - $120K,38,2472,2457,1392,33
715543908,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,43,2147,1173,1352,37
717591483,Existing Customer,52,F,3,Graduate,Single,Less than $40K,44,3416,2044,1924,48
715042608,Existing Customer,39,F,2,Doctorate,Married,Unknown,36,8058,791,2742,42
755959683,Existing Customer,50,F,5,Unknown,Unknown,Unknown,43,3410,2281,1296,31
715367058,Existing Customer,43,M,3,College,Unknown,$60K - $80K,37,19044,0,1780,44
714573258,Existing Customer,36,M,2,Post-Graduate,Single,$60K - $80K,30,1606,798,2229,45
712281183,Existing Customer,55,M,4,Graduate,Married,$120K +,36,24336,856,1425,33
717670758,Existing Customer,30,F,1,Graduate,Single,Less than $40K,20,5030,1327,2523,71
720666333,Existing Customer,36,M,3,Unknown,Married,$120K +,24,24577,0,1897,39
771556308,Existing Customer,26,F,0,High School,Single,Less than $40K,13,3517,1195,2255,48
708931908,Existing Customer,48,M,3,High School,Single,$40K - $60K,36,7400,636,1568,51
718894233,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,36,2956,1391,2116,63
717831783,Existing Customer,58,F,2,Uneducated,Married,Less than $40K,45,1942,1536,1371,38
709288383,Existing Customer,32,M,2,Graduate,Divorced,$80K - $120K,26,29961,789,2337,69
710813733,Existing Customer,48,M,4,Uneducated,Married,$60K - $80K,35,33791,0,1546,41
721084833,Existing Customer,48,M,5,High School,Married,$40K - $60K,34,17657,2018,1682,39
711258108,Existing Customer,54,M,1,College,Married,$120K +,44,2821,2415,1419,36
710149008,Existing Customer,59,M,0,High School,Married,Less than $40K,47,1479,787,2139,70
711902058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,36,1438.3,0,2492,55
716757033,Existing Customer,37,M,4,Post-Graduate,Married,$40K - $60K,27,6859,1766,3045,56
712688433,Existing Customer,36,M,3,High School,Divorced,$120K +,36,3404,1568,2406,65
713203908,Existing Customer,26,M,0,Uneducated,Single,$40K - $60K,15,2158,1695,1833,27
778882758,Existing Customer,55,F,2,Unknown,Married,Unknown,36,3602,2013,1935,47
709157133,Existing Customer,39,M,1,Unknown,Divorced,$80K - $120K,34,3766,1049,1514,51
741344808,Existing Customer,39,F,2,Graduate,Married,Less than $40K,32,5634,2057,2905,63
739692933,Existing Customer,46,F,2,Unknown,Single,$40K - $60K,29,3126,2517,1638,41
766429908,Existing Customer,49,M,2,High School,Unknown,$60K - $80K,42,3017,786,1640,37
802087683,Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,26,5478,1491,2456,55
712491108,Existing Customer,35,M,1,Post-Graduate,Married,$80K - $120K,20,13046,1177,2601,52
714767508,Existing Customer,39,M,2,Graduate,Married,$40K - $60K,31,8687,1146,2279,33
720376008,Existing Customer,53,F,2,Graduate,Married,Less than $40K,40,6174,1421,2043,52
779126658,Existing Customer,26,F,0,Graduate,Single,$40K - $60K,13,5655,0,2312,61
793222008,Existing Customer,32,M,0,High School,Married,$60K - $80K,26,5397,1784,2056,49
720812433,Existing Customer,54,M,2,College,Married,$120K +,46,28465,0,1693,37
717623583,Existing Customer,36,F,3,High School,Married,Less than $40K,27,3444,2441,2668,51
708878508,Existing Customer,45,F,3,High School,Married,Less than $40K,37,2104,1267,1732,35
710043408,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,37,15610,2048,1916,58
789079758,Existing Customer,44,M,4,Doctorate,Unknown,$120K +,32,34516,1356,1531,48
721311333,Existing Customer,32,M,1,High School,Married,Unknown,22,16912,1590,2413,41
710749458,Existing Customer,64,F,0,Doctorate,Married,Less than $40K,53,5462,1864,1523,35
778275783,Existing Customer,37,F,2,Unknown,Unknown,Less than $40K,27,2868,1434,2909,64
799498158,Existing Customer,31,M,1,Post-Graduate,Married,$60K - $80K,22,2685,1580,1642,36
716334258,Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,36,5238,1365,1834,43
716075208,Existing Customer,32,F,3,High School,Married,Less than $40K,22,4561,2029,1874,38
780276258,Existing Customer,53,M,2,High School,Married,$120K +,39,13091,985,1452,37
789282333,Existing Customer,62,F,0,Graduate,Married,Unknown,51,10826,1274,1355,34
811571733,Existing Customer,26,F,0,Unknown,Single,Unknown,13,2600,1876,2625,45
709429533,Existing Customer,49,F,5,Graduate,Divorced,Unknown,35,2561,0,2047,41
715247508,Existing Customer,30,F,1,Graduate,Married,Less than $40K,36,7087,1060,1712,37
718784358,Existing Customer,34,M,4,Uneducated,Single,$120K +,36,34516,2517,1969,46
751450008,Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,32,10266,1390,1720,42
719227233,Existing Customer,27,F,1,Unknown,Single,Less than $40K,36,1553,723,1954,43
711050058,Existing Customer,33,F,2,Uneducated,Married,$40K - $60K,23,6732,0,1644,45
779040408,Existing Customer,56,M,2,High School,Married,$120K +,37,12181,1702,1478,33
714024858,Existing Customer,36,M,3,High School,Married,$80K - $120K,27,7056,0,1739,35
789849108,Existing Customer,35,M,1,Graduate,Single,$60K - $80K,25,14365,0,2290,62
710391258,Existing Customer,27,M,0,Graduate,Married,$40K - $60K,36,11473,829,2147,41
718830183,Existing Customer,46,M,1,High School,Single,$60K - $80K,38,23996,2517,1339,29
779696883,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,33,2998,1789,1825,31
719249733,Existing Customer,54,M,1,Unknown,Single,$80K - $120K,36,30011,1232,1676,41
737971833,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,31,2405,1553,2503,40
772468983,Existing Customer,36,M,1,Post-Graduate,Married,$80K - $120K,26,21927,1291,1946,37
710990283,Existing Customer,56,M,1,High School,Married,$80K - $120K,36,3906,1851,1839,33
808750458,Existing Customer,32,M,1,Doctorate,Single,$60K - $80K,27,10029,606,2192,58
719692983,Existing Customer,36,M,2,Doctorate,Married,$60K - $80K,30,4934,1504,2747,42
719125158,Existing Customer,35,F,2,High School,Single,Less than $40K,15,13882,1452,2685,71
787509408,Existing Customer,26,M,0,College,Single,Unknown,13,2347,0,2595,56
719206308,Existing Customer,32,M,1,High School,Married,$60K - $80K,24,4116,1223,1657,38
717141858,Existing Customer,56,F,2,High School,Single,$40K - $60K,36,13904,625,3151,67
713172408,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,43,32558,2016,1440,37
720314583,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,44,12902,1860,1273,33
708347583,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,36,2509,1144,1804,38
711006783,Existing Customer,38,F,1,Graduate,Single,Less than $40K,22,2484,2149,1200,28
718274283,Existing Customer,35,M,3,College,Single,$60K - $80K,36,2780,0,2469,67
803977008,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,34,5219,1826,1715,35
715216908,Existing Customer,48,M,4,Doctorate,Single,$80K - $120K,36,18102,1381,1486,32
779611008,Existing Customer,29,M,0,Graduate,Married,$40K - $60K,18,4532,0,1885,55
811467708,Existing Customer,33,M,2,Graduate,Married,$80K - $120K,28,22399,1431,2390,62
812597508,Existing Customer,39,F,1,High School,Married,$40K - $60K,34,4489,2498,2153,58
718651083,Existing Customer,35,F,2,Graduate,Single,Unknown,25,10329,514,2461,68
708577308,Existing Customer,43,F,1,Unknown,Divorced,Less than $40K,36,2637,1272,1569,39
813990483,Existing Customer,27,F,0,High School,Married,Less than $40K,22,1864,1384,1662,32
816319008,Existing Customer,52,F,2,Graduate,Single,Unknown,47,13276,1917,1901,33
789627258,Existing Customer,31,M,1,Graduate,Single,$40K - $60K,25,1935,1033,2498,60
713346558,Existing Customer,45,M,4,Graduate,Divorced,$60K - $80K,37,6784,891,1900,28
708744933,Existing Customer,35,M,2,High School,Married,$60K - $80K,36,19127,1880,1859,33
708828258,Existing Customer,55,M,2,College,Married,$120K +,37,32641,1551,1327,30
713511108,Existing Customer,61,M,1,Uneducated,Married,$40K - $60K,47,1438.3,847,1397,43
710208633,Existing Customer,37,F,1,Graduate,Married,Less than $40K,31,2417,1929,1773,42
824165658,Existing Customer,38,M,2,Unknown,Married,$80K - $120K,34,19259,2266,1388,27
826513233,Existing Customer,54,F,3,Unknown,Married,Less than $40K,50,3796,2396,2069,54
788789658,Existing Customer,40,M,5,Unknown,Unknown,$80K - $120K,22,4042,1744,1471,37
717837858,Existing Customer,47,M,5,College,Married,$120K +,34,17603,1063,2902,64
709382958,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,46,2894,2077,1017,25
716253858,Existing Customer,37,M,5,Post-Graduate,Married,$80K - $120K,26,16730,1956,1740,43
713725683,Existing Customer,36,F,0,College,Single,Less than $40K,27,3282,1843,2614,79
710364258,Existing Customer,53,F,2,Uneducated,Married,Unknown,41,15815,1217,2135,48
816033783,Existing Customer,26,M,0,High School,Single,$60K - $80K,21,1672,957,2099,34
715065483,Existing Customer,45,F,3,Graduate,Divorced,Less than $40K,36,8121,1595,1914,45
718751133,Existing Customer,36,F,2,Unknown,Married,Less than $40K,26,3182,2435,1670,30
713983308,Existing Customer,60,M,0,Post-Graduate,Married,$60K - $80K,49,3182,1928,1233,35
779367858,Existing Customer,39,M,4,High School,Married,$60K - $80K,28,6224,1898,3014,58
711285633,Existing Customer,33,F,0,Unknown,Single,Unknown,36,2735,1769,3306,71
